entrezgene,Components
1877,1
1632,1
23524,1
197358,1
54949,1
1642,1
55048,1
5866,1
6520,1
144097,1
89849,1
26005,1
9881,1
8772,1
29901,1
283234,1
5867,1
114990,1
54541,1
3516,1
55788,1
29063,1
92181,1
359948,1
4247,1
54899,1
200845,1
1524,1
4735,1
11259,1
6890,1
10963,1
347735,1
1281,1
154007,1
6774,1
3575,1
10768,1
54910,1
6645,1
54851,1
10713,1
388969,1
51255,1
4144,1
375704,1
3635,1
10815,1
54951,1
521,1
7386,1
5604,1
3187,1
8623,1
113189,1
22809,1
23214,1
27301,1
10421,1
10636,1
26000,1
27166,1
7059,1
11238,1
8738,1
25942,1
5724,1
1043,1
1677,1
27247,1
123207,1
23119,1
79058,1
2194,1
7555,1
2873,1
3185,1
9185,1
3684,1
23252,1
161725,1
2990,1
51621,1
92595,1
65988,1
131616,1
10746,1
126917,1
57555,1
7532,1
10477,1
58485,1
220988,1
1140,1
140838,1
55031,1
2720,1
23587,1
11337,1
10678,1
10972,1
10446,1
91752,1
136,1
3035,1
929,1
57148,1
9963,1
5036,1
23204,1
133418,1
3308,1
121355,1
83787,1
80196,1
5429,1
11214,1
55038,1
2850,1
25948,1
51499,1
79166,1
27258,1
9778,1
79188,1
79042,1
126014,1
120526,1
1084,1
286046,1
203062,1
2357,1
155038,1
155066,1
79095,1
203245,1
84233,1
55863,1
116844,1
126070,1
2548,1
50515,1
27115,1
147807,1
4163,1
65989,1
54811,1
93134,1
84525,1
84230,1
55144,1
4761,1
22883,1
5293,1
80176,1
8841,1
23261,1
596,1
83695,1
8433,1
5394,1
148268,1
51112,1
6227,1
719,1
246243,1
5621,1
7764,1
653464,1
83450,1
221037,1
83452,1
10869,1
126308,1
51315,1
55106,1
28998,1
3669,1
154141,1
1051,1
10605,1
114900,1
253782,1
3603,1
2783,1
84331,1
150678,1
7572,1
79694,1
5499,1
3054,1
10125,1
89857,1
10924,1
30008,1
80194,1
148203,1
80011,1
339122,1
55871,1
167227,1
54961,1
57546,1
254042,1
9943,1
10524,1
5970,1
27235,1
22992,1
78988,1
4580,1
54625,1
1163,1
130872,1
91749,1
2745,1
2804,1
56834,1
653784,1
8658,1
64801,1
440574,1
26472,1
147687,1
27284,1
64802,1
6573,1
9986,1
7388,1
5707,1
3267,1
6777,1
10209,1
284131,1
57674,1
23333,1
163049,1
26996,1
83759,1
3212,1
126074,1
165324,1
8557,1
2787,1
253512,1
7096,1
10594,1
5306,1
9416,1
128439,1
10302,1
26047,1
10260,1
400986,1
65003,1
79647,1
55167,1
90806,1
339855,1
55196,1
51574,1
25855,1
132720,1
57124,1
2015,1
201626,1
254263,1
126328,1
81876,1
29909,1
1488,1
80124,1
1674,1
56945,1
65108,1
5708,1
55486,1
10540,1
9793,1
392,1
10025,1
9776,1
8815,1
56674,1
285598,1
9092,1
55844,1
126364,1
23529,1
10589,1
83638,1
51642,1
5029,1
8061,1
100128782,1
6199,1
146691,1
205251,1
146712,1
4482,1
23399,1
202309,1
10458,1
79666,1
113829,1
9807,1
79643,1
664,1
339344,1
114926,1
339487,1
1351,1
6051,1
163126,1
161176,1
28232,1
284346,1
112869,1
124817,1
100128398,1
51115,1
197322,1
8851,1
80230,1
5827,1
23141,1
51078,1
23625,1
9632,1
140775,1
283232,1
23403,1
84942,1
64787,1
196527,1
6888,1
6197,1
11253,1
7156,1
219285,1
441951,1
7050,1
7182,1
10425,1
10009,1
9332,1
2629,1
28976,1
23765,1
57104,1
2314,1
6666,1
10949,1
285267,1
1176,1
2885,1
151188,1
92806,1
51272,1
60626,1
55272,1
388886,1
55929,1
25915,1
205327,1
143888,1
5339,1
11180,1
90637,1
84987,1
55175,1
56998,1
2081,1
200895,1
2907,1
2814,1
57184,1
81575,1
2580,1
51341,1
7284,1
284029,1
93621,1
84314,1
55920,1
374470,1
2193,1
80153,1
285343,1
811,1
9500,1
1198,1
3119,1
10472,1
645212,1
144132,1
79571,1
161882,1
201164,1
100128927,1
340390,1
729614,1
91663,1
727957,1
9792,1
644997,1
284023,1
163732,1
84948,1
23042,1
22864,1
151306,1
147808,1
79738,1
84922,1
22827,1
255043,1
54952,1
11336,1
223082,1
3059,1
90411,1
23526,1
3753,1
8334,1
5551,1
169200,1
80045,1
404201,1
124961,1
3579,1
23510,1
728294,1
255252,1
126003,1
79813,1
92815,1
155061,1
91351,1
168544,1
6448,1
29072,1
399664,1
286128,1
284459,1
286451,1
26137,1
169693,1
22820,1
575,1
134553,1
51287,1
51363,1
7485,1
55505,1
7562,1
9798,1
286530,1
7318,1
51021,1
5890,1
10159,1
147650,1
54059,1
2055,1
55344,1
122553,1
161779,1
55666,1
128553,1
23265,1
79598,1
2242,1
90736,1
439921,1
3985,1
1436,1
348235,1
7267,1
302,1
3214,1
51335,1
6218,1
79087,1
3932,1
8241,1
100506504,1
6165,1
2130,1
10473,1
199675,1
161,1
6546,1
57118,1
125061,1
5877,1
390637,1
84536,1
754,1
51428,1
9831,1
8690,1
4600,1
57634,1
253190,1
128989,1
119559,1
56941,1
4707,1
146223,1
10607,1
11200,1
128239,1
130502,1
387893,1
8073,1
71,1
56616,1
29796,1
220074,1
140739,1
64061,1
11066,1
10078,1
84441,1
9276,1
1850,1
90134,1
4753,1
9968,1
81931,1
9923,1
55911,1
6991,1
8971,1
286256,1
4700,1
113277,1
377677,1
23764,1
10509,1
80789,1
51065,1
131583,1
3297,1
5813,1
10581,1
283991,1
84614,1
8651,1
6948,1
9146,1
5892,1
5600,1
51263,1
374395,1
246329,1
255812,1
4582,1
256329,1
6667,1
64976,1
5034,1
5719,1
5087,1
677,1
7332,1
79842,1
730094,1
51479,1
105,1
348793,1
1762,1
79581,1
10134,1
8519,1
3916,1
5727,1
55599,1
23299,1
22821,1
51079,1
84924,1
57711,1
64853,1
146722,1
120227,1
157567,1
338657,1
283149,1
51082,1
146909,1
84937,1
89958,1
3858,1
342510,1
6228,1
54331,1
11118,1
257106,1
114826,1
2306,1
4771,1
221491,1
375686,1
84981,1
116985,1
90624,1
613,1
139886,1
2833,1
53373,1
11006,1
8784,1
5465,1
6007,1
152100,1
4501,1
23048,1
2057,1
11261,1
1282,1
7100,1
7874,1
400673,1
51393,1
2175,1
79048,1
10507,1
8632,1
7621,1
64170,1
339559,1
388335,1
164118,1
116224,1
729956,1
339451,1
126432,1
285093,1
57474,1
65998,1
6300,1
199777,1
376940,1
390927,1
10383,1
170622,1
643338,1
163087,1
57801,1
374872,1
6402,1
389792,1
3014,1
284325,1
3040,1
285193,1
4077,1
57186,1
1806,1
7390,1
144404,1
199953,1
387921,1
441168,1
85302,1
339287,1
400499,1
120892,1
79979,1
158293,1
26155,1
25920,1
23036,1
4697,1
51136,1
284415,1
23450,1
219348,1
51155,1
7581,1
145853,1
389643,1
7259,1
27341,1
9679,1
8510,1
282991,1
3556,1
653319,1
3123,1
58500,1
64218,1
54737,1
441191,1
284759,1
203068,1
84458,1
5478,1
84163,1
8464,1
487,1
3376,1
29068,1
1604,1
84628,1
9361,1
8295,1
2526,1
388324,1
91661,1
2547,1
9819,1
440348,1
79693,1
27153,1
6399,1
140680,1
55660,1
51434,1
4666,1
399687,1
54785,1
4122,1
4311,1
55959,1
3048,1
23654,1
162993,1
6925,1
7695,1
9895,1
100287569,1
170959,1
1146,1
64771,1
10865,1
160760,1
343990,1
2316,1
161424,1
160,1
54554,1
11152,1
51108,1
163227,1
57541,1
309,1
284266,1
4097,1
3482,1
1778,1
5094,1
84619,1
51703,1
27044,1
158960,1
9583,1
10438,1
23061,1
5265,1
64499,1
246778,1
6840,1
51592,1
26020,1
57162,1
79027,1
219927,1
340385,1
6584,1
104,1
3064,1
4217,1
373156,1
3182,1
89887,1
4644,1
10533,1
26037,1
57799,1
11147,1
10210,1
955,1
56882,1
219972,1
1803,1
6709,1
5660,1
6281,1
222662,1
79892,1
23303,1
4892,1
85236,1
30001,1
5336,1
89848,1
4155,1
127687,1
85028,1
283420,1
28977,1
9814,1
4151,1
10905,1
258010,1
7027,1
23334,1
11325,1
6147,1
59286,1
9931,1
54963,1
84433,1
55153,1
439,1
444,1
200734,1
11060,1
7405,1
7574,1
50618,1
4494,1
441478,1
147949,1
374900,1
147657,1
84914,1
642946,1
3127,1
7975,1
7594,1
7576,1
118472,1
131870,1
987,1
11177,1
6262,1
23054,1
221477,1
801,1
338811,1
9652,1
22909,1
4541,1
4513,1
124930,1
4519,1
9646,1
2153,1
22834,1
4536,1
92241,1
4540,1
2475,1
4512,1
140467,1
919,1
51465,1
57165,1
11179,1
4537,1
1066,1
4538,1
4535,1
55170,1
830,1
4508,1
6170,1
79065,1
353,1
9755,1
154467,1
4514,1
1756,1
4668,1
9867,1
116228,1
128387,1
55251,1
643418,1
26058,1
55680,1
340527,1
65979,1
10471,1
100507463,1
5696,1
6891,1
6048,1
6499,1
7936,1
221527,1
10919,1
4758,1
3303,1
57819,1
7407,1
114769,1
55777,1
80739,1
1460,1
57827,1
7916,1
730051,1
4277,1
3107,1
8449,1
221545,1
5514,1
23,1
780,1
2794,1
3133,1
90333,1
3135,1
3134,1
84335,1
5987,1
642475,1
1639,1
29902,1
3104,1
440145,1
10206,1
100506736,1
100130958,1
644096,1
55851,1
201725,1
5699,1
10527,1
54458,1
25851,1
54809,1
57139,1
7114,1
254863,1
1375,1
100128682,1
100128770,1
3039,1
201475,1
3105,1
440944,1
2878,1
163154,1
727800,1
4539,1
339803,1
51157,1
81856,1
375035,1
11116,1
286827,1
10962,1
6827,1
51239,1
84342,1
84986,1
55559,1
6494,1
2086,1
402,1
10011,1
414919,1
3073,1
113179,1
63940,1
27040,1
6235,1
65996,1
91664,1
399669,1
22914,1
56413,1
1454,1
10379,1
390916,1
730087,1
8906,1
7643,1
100271849,1
6150,1
79086,1
8904,1
339231,1
57128,1
220729,1
10195,1
201283,1
79729,1
401397,1
441272,1
79441,1
23053,1
414152,1
9189,1
221092,1
219537,1
401247,1
283551,1
678655,1
84461,1
392862,1
153684,1
137886,1
652276,1
57594,1
64601,1
4636,1
114044,1
193629,1
100131187,1
100287898,1
10437,1
100288175,1
100505876,1
163033,1
55672,1
375190,1
645191,1
1052,1
5520,1
400713,1
53822,1
3995,1
112597,1
118460,1
6293,1
642852,1
401577,1
3115,1
100505783,1
101929331,1
92340,1
221710,1
100505696,1
284184,1
9842,1
100188953,1
554203,1
440823,1
101928527,1
107984921,1
65072,1
100506392,1
9277,1
4050,1
493812,1
4509,1
100128731,1
1719,1
6171,1
100507347,1
3128,1
146542,1
100131801,1
104169671,1
100302692,1
3281,1
84657,1
3113,1
101927765,1
378805,1
102724323,1
28985,1
388789,1
389813,1
100506930,1
7124,1
100128420,1
645528,1
388564,1
171523,1
6234,1
7726,1
345462,1
101927015,1
257415,1
60674,1
3106,1
654434,1
100129060,1
266655,1
387882,1
388588,1
100129250,1
642559,1
9674,1
9278,1
100506469,1
728658,1
254128,1
220930,1
91368,1
84793,1
103352539,1
343171,1
4830,1
8742,1
51373,1
5698,1
57461,1
387521,1
57665,1
4282,1
221078,1
6173,1
9936,1
9551,1
10552,1
539,1
80301,1
541565,1
5297,1
8420,1
26286,1
3692,1
9553,1
57553,1
101929054,1
401115,1
24142,1
105375355,1
3588,1
4831,1
3139,1
64968,1
692099,1
1650,1
5032,1
85014,1
91179,1
3043,1
729678,1
1050,1
644873,1
645513,1
100287015,1
388011,1
339988,1
729013,1
85364,1
100289274,1
11344,1
285512,1
100507602,1
984,1
285505,1
10016,1
374887,1
100506142,1
389203,1
400916,1
90423,1
25850,1
162972,1
378938,1
168455,1
388610,1
100507316,1
5591,1
4067,1
100049587,1
29082,1
729991,1
619383,1
10072,1
23741,1
8843,1
105369519,1
55096,1
81488,1
286103,1
100463488,1
84334,1
10597,1
90649,1
11232,1
387837,1
56242,1
388327,1
57189,1
26065,1
10778,1
101926933,1
100381270,1
8972,1
255783,1
10330,1
101928062,1
102724814,1
400236,1
3690,1
653381,1
105370683,1
101927793,1
100507303,1
105371414,1
642658,1
4500,1
197187,1
106660606,1
283932,1
103344931,1
100507290,1
23246,1
5175,1
100128881,1
100506060,1
8139,1
148189,1
6182,1
147646,1
92002,1
2969,1
10780,1
9641,1
4622,1
100506779,1
100287932,1
27246,1
101929693,1
10628,1
101927275,1
57597,1
83593,1
54460,1
108783654,1
147727,1
148046,1
101927151,1
7767,1
100505812,1
100289341,1
200298,1
100129195,1
8517,1
84548,1
10984,1
100093630,1
100507423,1
152217,1
8148,1
100463482,1
101930085,1
284021,1
404672,1
11165,1
202781,1
100170841,1
9326,1
23191,1
8339,1
6880,1
79159,1
8344,1
81554,1
8353,1
57223,1
11276,1
6351,1
26574,1
29128,1
8294,1
8396,1
57234,1
284098,1
8343,1
7703,1
5691,1
7554,1
79893,1
100859930,1
401561,1
100129503,1
285463,1
283876,1
100506776,1
105373780,1
9997,1
101928143,1
254896,1
55056,1
646719,1
8813,2
2268,2
3927,2
29916,2
4074,2
79007,2
10181,2
381,2
204,2
2288,2
10180,2
5965,2
115703,2
5166,2
3052,2
1856,2
292,2
5439,2
56919,2
79657,2
56928,2
10943,2
1387,2
9256,2
84058,2
55904,2
57414,2
3683,2
3920,2
3674,2
51573,2
114881,2
163,2
5898,2
80853,2
55001,2
3475,2
54623,2
27072,2
57787,2
90273,2
9703,2
79090,2
113000,2
9254,2
55735,2
5689,2
65220,2
9940,2
6856,2
1534,2
4257,2
4784,2
7095,2
6224,2
7812,2
80342,2
51534,2
7384,2
2696,2
51533,2
23166,2
80199,2
3423,2
695,2
3077,2
22955,2
6924,2
11313,2
9902,2
26993,2
54799,2
51096,2
54476,2
54902,2
5329,2
58525,2
8491,2
7305,2
2137,2
60481,2
240,2
55148,2
5704,2
51629,2
51667,2
1663,2
50865,2
923,2
10460,2
23649,2
10463,2
1355,2
7454,2
637,2
27032,2
92745,2
8540,2
23584,2
8685,2
54764,2
864,2
58473,2
1992,2
51507,2
9921,2
6050,2
23071,2
330,2
11215,2
51022,2
50619,2
2730,2
23304,2
25901,2
10062,2
7431,2
960,2
56895,2
3459,2
11285,2
9047,2
6642,2
9774,2
55334,2
9135,2
578,2
2896,2
6301,2
10908,2
10061,2
55236,2
535,2
8554,2
9497,2
321,2
5606,2
11345,2
159,2
7077,2
8452,2
9172,2
26009,2
2324,2
54888,2
54455,2
27430,2
1462,2
23274,2
4481,2
23517,2
79567,2
5685,2
10039,2
140876,2
822,2
10863,2
23338,2
3937,2
1495,2
3309,2
51606,2
5431,2
57102,2
57120,2
9734,2
50484,2
92017,2
55173,2
51773,2
1298,2
9563,2
9341,2
50943,2
3074,2
51528,2
84067,2
5291,2
1535,2
23593,2
23223,2
57600,2
1112,2
51154,2
29945,2
27095,2
9967,2
29085,2
51742,2
25771,2
23224,2
84957,2
2581,2
51602,2
26999,2
116254,2
57602,2
23369,2
84545,2
54542,2
6646,2
2665,2
639,2
23200,2
5218,2
29927,2
9696,2
493,2
54432,2
6916,2
6894,2
5128,2
6515,2
8531,2
11054,2
2769,2
55650,2
9410,2
30,2
10188,2
23041,2
65056,2
84649,2
1431,2
4058,2
23063,2
81671,2
5424,2
1975,2
28968,2
29998,2
29924,2
8776,2
3029,2
841,2
10077,2
28996,2
23534,2
8625,2
9170,2
5476,2
1265,2
10347,2
22904,2
7629,2
2773,2
4942,2
10885,2
9697,2
1606,2
91526,2
3735,2
23536,2
55633,2
23013,2
55854,2
6416,2
9748,2
51167,2
55176,2
7089,2
23216,2
10797,2
4904,2
5141,2
5525,2
1994,2
57609,2
55102,2
10565,2
4649,2
5214,2
23471,2
782,2
5315,2
30836,2
79091,2
387,2
5590,2
79641,2
5165,2
63897,2
55593,2
4943,2
56850,2
24140,2
9741,2
57217,2
23198,2
22933,2
5526,2
54549,2
55737,2
602,2
7049,2
10681,2
54916,2
9993,2
55658,2
4335,2
55062,2
3340,2
26031,2
9448,2
9948,2
22846,2
537,2
9130,2
60343,2
51109,2
5566,2
22859,2
87,2
23503,2
7321,2
3028,2
2011,2
2213,2
4775,2
6793,2
51009,2
54847,2
8907,2
7515,2
949,2
56666,2
3993,2
5151,2
54475,2
5927,2
10644,2
30009,2
10129,2
8301,2
4905,2
7251,2
55421,2
8578,2
3998,2
2023,2
57719,2
6717,2
23151,2
27332,2
55972,2
9605,2
7587,2
285527,2
60,2
1739,2
7879,2
55973,2
25956,2
55843,2
11176,2
25930,2
88455,2
32,2
3385,2
22978,2
55796,2
9138,2
5609,2
7155,2
56889,2
54431,2
6626,2
54518,2
10714,2
88,2
832,2
7107,2
79960,2
2260,2
9063,2
273,2
369,2
56922,2
55331,2
3093,2
55728,2
8871,2
55063,2
4898,2
7419,2
5108,2
57690,2
9139,2
83737,2
58476,2
57644,2
54472,2
7520,2
11262,2
57455,2
56681,2
23152,2
2222,2
3835,2
5236,2
1653,2
1785,2
8417,2
11158,2
5991,2
23011,2
6595,2
10847,2
4850,2
5663,2
3320,2
114819,2
6932,2
28962,2
4208,2
5788,2
51668,2
55100,2
55437,2
9689,2
4200,2
23136,2
4779,2
7514,2
11342,2
7994,2
79670,2
3842,2
5351,2
22894,2
23047,2
1540,2
25799,2
79891,2
9422,2
25978,2
64744,2
5978,2
2950,2
334,2
51729,2
8668,2
8648,2
10890,2
3030,2
22924,2
966,2
2219,2
5550,2
22911,2
57590,2
29957,2
29992,2
54700,2
10523,2
23139,2
3301,2
51510,2
27292,2
10573,2
3049,2
80271,2
4680,2
55696,2
10959,2
7462,2
51593,2
9509,2
5705,2
54947,2
2775,2
55239,2
6452,2
51637,2
2778,2
10059,2
51290,2
57091,2
5990,2
4849,2
8886,2
55741,2
23348,2
1795,2
23368,2
57593,2
9762,2
22803,2
8655,2
27131,2
5027,2
29058,2
84678,2
10961,2
3476,2
55900,2
29965,2
51291,2
55285,2
3902,2
8079,2
7597,2
25977,2
8425,2
645,2
10558,2
10914,2
8812,2
57060,2
83719,2
4708,2
10726,2
10296,2
3383,2
4069,2
79594,2
7023,2
51324,2
51726,2
9727,2
79603,2
84196,2
55763,2
114882,2
113878,2
58484,2
1738,2
9352,2
368,2
3655,2
55573,2
22861,2
9552,2
84336,2
5720,2
55012,2
54930,2
4625,2
1053,2
23256,2
55632,2
25831,2
3183,2
11198,2
7051,2
79968,2
8773,2
1299,2
1808,2
10762,2
55862,2
10013,2
23468,2
29911,2
372,2
5742,2
54187,2
55357,2
25861,2
64376,2
3096,2
2289,2
6732,2
55168,2
3326,2
988,2
1832,2
3189,2
51100,2
11018,2
22931,2
23031,2
5714,2
112755,2
80270,2
9739,2
4670,2
51257,2
997,2
283638,2
610,2
8045,2
8174,2
2872,2
421,2
5902,2
29801,2
51586,2
9342,2
91319,2
5008,2
23523,2
83874,2
10291,2
23541,2
5594,2
8940,2
157,2
23616,2
3956,2
113791,2
24144,2
84271,2
9609,2
25777,2
91289,2
11252,2
10042,2
10043,2
1120,2
3162,2
410,2
706,2
23170,2
55954,2
9145,2
10454,2
8897,2
4627,2
8911,2
25813,2
25828,2
23112,2
79734,2
3560,2
2033,2
23264,2
50,2
171568,2
23774,2
83933,2
63874,2
23351,2
2287,2
56948,2
10419,2
51199,2
5836,2
10175,2
51382,2
26499,2
10490,2
283578,2
10598,2
79890,2
22938,2
51635,2
5494,2
3091,2
23405,2
4522,2
79882,2
9252,2
5693,2
22985,2
6729,2
9985,2
10484,2
51292,2
5411,2
4318,2
5834,2
23613,2
51098,2
84174,2
6789,2
7165,2
80331,2
1522,2
24148,2
51012,2
5688,2
1917,2
79133,2
57761,2
1457,2
8760,2
81502,2
10326,2
10483,2
3055,2
9777,2
51340,2
25939,2
22919,2
182,2
11264,2
128866,2
26051,2
10005,2
57136,2
9218,2
23347,2
10627,2
4092,2
54941,2
23253,2
5932,2
340547,2
5634,2
51311,2
6839,2
28952,2
5355,2
5973,2
7355,2
10084,2
27344,2
5230,2
2623,2
84061,2
6611,2
8411,2
5127,2
959,2
7076,2
64840,2
10916,2
11279,2
51566,2
80183,2
8428,2
54,2
5611,2
8874,2
143,2
10240,2
3839,2
28984,2
160851,2
84056,2
8848,2
23295,2
23361,2
11151,2
5595,2
79153,2
5257,2
10204,2
80152,2
10725,2
83752,2
23568,2
1723,2
65057,2
5713,2
55238,2
3038,2
55512,2
84138,2
9057,2
23659,2
79726,2
8312,2
54985,2
8131,2
4350,2
9013,2
9100,2
83716,2
4833,2
4363,2
64788,2
65990,2
79006,2
79791,2
10273,2
4682,2
7329,2
29904,2
260429,2
55313,2
3163,2
5934,2
64131,2
29108,2
10423,2
10295,2
9738,2
57020,2
9810,2
79719,2
114294,2
9325,2
8766,2
1512,2
2184,2
25963,2
64397,2
23312,2
8669,2
26258,2
79848,2
23087,2
10404,2
1666,2
5862,2
3646,2
1936,2
55174,2
23484,2
2936,2
54758,2
4173,2
427,2
2997,2
11184,2
1891,2
6625,2
11129,2
64130,2
284352,2
55011,2
1158,2
23370,2
10848,2
84444,2
8175,2
4066,2
4946,2
8677,2
79735,2
81576,2
53635,2
6449,2
10859,2
81857,2
11024,2
10469,2
7138,2
22870,2
93145,2
64926,2
10994,2
10775,2
8725,2
9149,2
208,2
51588,2
9253,2
55702,2
1155,2
5438,2
25999,2
25865,2
58509,2
11100,2
27113,2
7040,2
1089,2
10226,2
27181,2
945,2
29086,2
11140,2
10567,2
478,2
1954,2
9545,2
374882,2
64748,2
54531,2
5518,2
30000,2
10990,2
1777,2
26121,2
6142,2
5864,2
23373,2
54555,2
93436,2
7392,2
23770,2
57794,2
6324,2
80714,2
2077,2
2931,2
23094,2
199731,2
1021,2
27000,2
10135,2
5294,2
26959,2
6671,2
79872,2
136319,2
3955,2
221927,2
6742,2
8887,2
54504,2
6804,2
2617,2
2051,2
51142,2
3315,2
11333,2
8896,2
26024,2
7586,2
29886,2
6878,2
8976,2
84132,2
56913,2
54664,2
55744,2
644,2
9275,2
10652,2
7458,2
79937,2
54981,2
158471,2
7464,2
7046,2
10952,2
64420,2
944,2
203,2
54662,2
23081,2
8939,2
9827,2
23586,2
8721,2
8395,2
573,2
23064,2
5730,2
54926,2
1855,2
9124,2
2625,2
23268,2
10613,2
8661,2
79009,2
11196,2
59338,2
64072,2
64115,2
10367,2
5532,2
54462,2
3988,2
81855,2
8729,2
79004,2
22852,2
64077,2
56647,2
9148,2
9644,2
10539,2
54906,2
8036,2
57178,2
25984,2
28964,2
10900,2
22794,2
8787,2
3837,2
55163,2
9487,2
2584,2
26001,2
10743,2
57003,2
117246,2
6603,2
3384,2
9144,2
2648,2
8506,2
84687,2
1277,2
51264,2
55379,2
8714,2
64750,2
1845,2
5573,2
54757,2
7531,2
23531,2
1801,2
9368,2
54868,2
6830,2
83871,2
57649,2
55161,2
23142,2
8649,2
4790,2
4126,2
1998,2
4717,2
23158,2
80273,2
1182,2
1665,2
7468,2
683,2
9693,2
51274,2
1410,2
10553,2
1075,2
7704,2
23788,2
27087,2
4013,2
3338,2
9404,2
23220,2
23130,2
10938,2
5007,2
51111,2
51338,2
10612,2
26973,2
25906,2
22897,2
50862,2
329,2
9354,2
1656,2
5818,2
51296,2
921,2
84680,2
833,2
10944,2
9049,2
4928,2
11108,2
9976,2
6404,2
23603,2
65981,2
9761,2
10645,2
